"event_id","disaster_type","location","severity_level","estimated_damage","affected_population"
1558,"Volcanic Eruption","Philippines",10,6045878.94,41070
8434,"Landslide","Turkey",10,12529777.43,56048
17560,"Volcanic Eruption","Japan",10,17221436.28,60421
549,"Drought","India",10,3741805.14,54878
550,"Volcanic Eruption","USA",10,8869345.26,60907
8440,"Earthquake","USA",10,8925274.92,52827
8449,"Hurricane","Indonesia",10,5765881.09,55333
17574,"Wildfire","Turkey",10,10633115.22,51433
8459,"Earthquake","Japan",10,8342473.13,43201
17575,"Wildfire","USA",10,7187530.94,43393
2886,"Landslide","Italy",10,9681502.33,46449
17577,"Flood","Indonesia",10,8196558.45,52105
15317,"Hurricane","Turkey",10,9983091.35,47651
2890,"Flood","Chile",10,11912651.42,58976
5801,"Hurricane","Indonesia",10,10787787.77,56055
17586,"Hurricane","Japan",10,12368937.13,58406
15318,"Hurricane","Japan",10,9080028.7,45411
911,"Wildfire","Italy",10,10472381.72,59137
8486,"Flood","India",10,4461736.61,42713
8487,"Flood","Philippines",10,15960485.67,54112
14189,"Earthquake","USA",10,9909847.31,59177
8491,"Hurricane","Indonesia",10,8554885.82,49372
4716,"Flood","Philippines",10,9360082.25,55742
5806,"Drought","USA",10,12695776.05,47765
5144,"Volcanic Eruption","USA",10,8866759.19,33817
8505,"Wildfire","Philippines",10,9699306.27,48761
15335,"Volcanic Eruption","Italy",10,15175571.87,52527
2907,"Volcanic Eruption","Turkey",10,9514881.94,48095
14198,"Volcanic Eruption","Italy",10,6747648.22,52154
8519,"Flood","Turkey",10,13771545.57,53449
8521,"Landslide","Japan",10,11651869.1,44122
8523,"Flood","Japan",10,6450837.31,51850
2911,"Landslide","India",10,5600189.24,41506
17602,"Hurricane","Italy",10,2727935.79,38290
17619,"Landslide","Japan",10,4051802.87,49297
2914,"Flood","Japan",10,6438584.46,52958
14199,"Landslide","India",10,8999342.42,50791
8550,"Wildfire","Turkey",10,3580655.33,53063
2915,"Volcanic Eruption","Chile",10,5568819.08,44971
15340,"Hurricane","Turkey",10,3992698.71,60329
17634,"Hurricane","India",10,3436437.19,43719
4622,"Flood","USA",10,10491850.61,51369
912,"Flood","Italy",10,3051884.5,55434
17639,"Hurricane","Japan",10,2810455.81,49321
8578,"Hurricane","Italy",10,8684691.98,55894
8579,"Flood","Indonesia",10,9512152.57,46513
2928,"Hurricane","Chile",10,9118917.93,50704
2930,"Earthquake","Chile",10,7566640.88,51275
8601,"Hurricane","Philippines",10,3198291.27,38855
2933,"Drought","Japan",10,17372040.08,66113
915,"Hurricane","India",10,10438553.83,52646
17642,"Wildfire","Italy",10,6835735.47,38579
8614,"Landslide","USA",10,4773956.17,31883
1684,"Earthquake","Philippines",10,11188957.51,41676
916,"Landslide","Italy",10,6298792.81,52121
17648,"Drought","USA",10,11809115.03,42307
2945,"Wildfire","Japan",10,2530331.31,50138
8624,"Hurricane","Chile",10,15817660.87,52841
8632,"Landslide","Philippines",10,4001696.11,43177
17651,"Drought","India",10,8784074.17,36368
8641,"Hurricane","Turkey",10,6306150.33,44456
2946,"Flood","Philippines",10,3354074.6,49147
8651,"Hurricane","Philippines",10,5092337.52,49165
8656,"Hurricane","USA",10,12780928.25,54798
17652,"Hurricane","USA",10,4195850.96,50203
8666,"Drought","Chile",10,2297188.82,36643
8671,"Hurricane","Indonesia",10,9110336.4,49582
5816,"Hurricane","Philippines",10,5298448.79,54152
269,"Volcanic Eruption","Philippines",10,8660525.81,48943
8681,"Wildfire","Indonesia",10,10341049.75,46925
8688,"Wildfire","Philippines",10,13934396.44,50462
8691,"Landslide","USA",10,5377763.72,47282
15346,"Wildfire","Indonesia",10,3631257.49,40337
15348,"Landslide","India",10,7618119.6,43237
1927,"Landslide","Indonesia",10,13203277.28,67013
923,"Wildfire","Italy",10,12450688.25,51713
1929,"Wildfire","Italy",10,6953101.58,48639
8704,"Flood","Chile",10,9234187.64,66681
5822,"Wildfire","Japan",10,7640619.49,60397
8712,"Flood","Philippines",10,10969974.48,36958
8714,"Landslide","Philippines",10,10944748.49,37183
2964,"Volcanic Eruption","Turkey",10,6018195.08,54840
5827,"Hurricane","Turkey",10,9158488.39,35502
8723,"Drought","USA",10,3028426.71,45414
5159,"Flood","Indonesia",10,7393170.07,41777
8726,"Hurricane","Chile",10,15402994.73,55550
5829,"Flood","Italy",10,10202386.52,61539
2968,"Flood","India",10,9043965.83,42618
2975,"Drought","Italy",10,8203328.28,34773
8735,"Volcanic Eruption","India",10,6631681.35,47445
17681,"Earthquake","Philippines",10,6665144.26,49343
8752,"Wildfire","Philippines",10,12135424.6,59455
8754,"Earthquake","Chile",10,5187846.38,47694
8762,"Drought","Chile",10,12332620.16,44193
17683,"Wildfire","Japan",10,11006311.27,47710
274,"Earthquake","Japan",10,15848097.56,64557
931,"Volcanic Eruption","India",10,9651551.05,38675
2988,"Landslide","USA",10,6043064.53,56799
5830,"Volcanic Eruption","Philippines",10,5847892.57,51361
8785,"Wildfire","USA",10,13367770.25,48613
8787,"Drought","Philippines",10,5929619.3,43650
938,"Drought","USA",10,7170547.07,47843
8790,"Landslide","Philippines",10,7409245.31,46466
17687,"Earthquake","USA",10,8380157.9,38381
13605,"Drought","Turkey",10,12081915.29,52175
13136,"Landslide","Chile",10,18185075.6,63087
17705,"Drought","Chile",10,9314223.45,45757
17708,"Hurricane","Philippines",10,13174780.84,52983
17709,"Hurricane","Chile",10,7452938.0,50469
17718,"Wildfire","India",10,11340763.91,56928
17720,"Flood","Chile",10,6279717.27,43211
1933,"Landslide","India",10,10821745.26,40839
3013,"Earthquake","Philippines",10,6980110.99,46450
17727,"Landslide","Philippines",10,14055376.64,57472
942,"Drought","Indonesia",10,9003931.49,52219
8813,"Wildfire","Turkey",10,5196428.27,56600
8818,"Volcanic Eruption","Chile",10,3791449.12,46238
8819,"Drought","Philippines",10,5072032.6,40141
277,"Flood","India",10,10917497.29,42737
17730,"Flood","Philippines",10,6557762.78,36023
8829,"Volcanic Eruption","Turkey",10,10207262.99,49277
8831,"Flood","Italy",10,4448213.46,48038
8832,"Landslide","Japan",10,7310009.17,50518
3036,"Volcanic Eruption","Turkey",10,15678975.57,53878
17732,"Drought","Chile",10,9046617.92,45456
8839,"Earthquake","USA",10,10633231.87,54007
3037,"Wildfire","USA",10,14263054.35,59743
17742,"Volcanic Eruption","Turkey",10,16682855.63,61575
3039,"Drought","Chile",10,8270152.01,41849
17746,"Flood","Indonesia",10,14219054.96,67077
8861,"Flood","Turkey",10,7364816.73,48259
15364,"Earthquake","Chile",10,14298592.33,55921
5161,"Earthquake","USA",10,17254292.95,61107
554,"Hurricane","Philippines",10,15850075.84,53074
8872,"Wildfire","Chile",10,3926590.54,64588
15378,"Landslide","Philippines",10,10248446.85,54683
3045,"Landslide","USA",10,4286507.26,56933
8881,"Flood","Italy",10,4509393.84,58534
1947,"Wildfire","India",10,7498229.25,56629
8889,"Earthquake","Philippines",10,9380712.52,65610
8890,"Landslide","USA",10,12147741.38,52924
4590,"Drought","Chile",10,10793323.65,44157
3046,"Volcanic Eruption","Japan",10,8323441.79,39474
17763,"Drought","Japan",10,10745723.65,44951
3050,"Flood","Indonesia",10,12704309.25,50771
3054,"Flood","Turkey",10,3228754.37,53657
15391,"Flood","Japan",10,16294858.35,56716
8907,"Hurricane","USA",10,3891640.05,47130
8914,"Landslide","Japan",10,14280731.12,60628
1954,"Volcanic Eruption","Japan",10,11082744.89,50773
8926,"Landslide","Italy",10,13471705.0,50530
17774,"Volcanic Eruption","Chile",10,12351081.63,47036
3059,"Wildfire","Chile",10,9562421.63,46199
638,"Hurricane","India",10,12444575.02,46125
3065,"Hurricane","Indonesia",10,3877743.29,48526
17776,"Volcanic Eruption","Japan",10,17056345.72,60080
17778,"Drought","Italy",10,9194418.57,56641
3072,"Volcanic Eruption","Turkey",10,5357761.43,52236
15397,"Wildfire","Indonesia",10,7402077.12,56825
8960,"Landslide","India",10,5363382.02,54876
8962,"Earthquake","India",10,10746826.51,50118
3076,"Volcanic Eruption","Italy",10,10320461.68,47493
510,"Hurricane","India",10,12031435.28,53047
964,"Earthquake","Japan",10,13031323.3,43921
3087,"Wildfire","USA",10,5253887.73,41591
645,"Flood","Japan",10,9164155.0,58180
8973,"Wildfire","Philippines",10,6838720.22,50272
15400,"Drought","India",10,10903738.8,44923
8978,"Hurricane","USA",10,9091064.87,43743
3092,"Earthquake","Turkey",10,5968653.49,57983
8983,"Drought","India",10,10448312.94,50443
8985,"Volcanic Eruption","Chile",10,11168462.07,55804
17804,"Drought","India",10,3935597.99,52579
14238,"Drought","Italy",10,3765132.67,44759
8997,"Flood","Italy",10,16467137.13,57307
5874,"Flood","USA",10,6434221.86,53678
5875,"Flood","India",10,4941496.78,45025
971,"Landslide","India",10,8919908.7,32367
9018,"Drought","Philippines",10,2591505.61,47265
17817,"Hurricane","Indonesia",10,14110106.81,51881
5163,"Volcanic Eruption","Indonesia",10,8957355.17,41006
974,"Earthquake","Chile",10,4035320.15,63141
17821,"Hurricane","Italy",10,14955602.68,58825
13337,"Flood","Philippines",10,11636378.93,53651
17833,"Earthquake","Italy",10,7779001.86,46991
9038,"Landslide","Philippines",10,5449823.2,51503
5169,"Hurricane","Italy",10,12117755.55,54368
14249,"Landslide","USA",10,11208561.0,51841
3118,"Earthquake","Philippines",10,12329744.15,48856
1969,"Volcanic Eruption","Italy",10,8796610.87,56137
15421,"Volcanic Eruption","Chile",10,9492091.94,52605
3130,"Volcanic Eruption","Japan",10,8571297.98,47631
9050,"Volcanic Eruption","Italy",10,4785363.16,46577
5894,"Wildfire","Japan",10,17066910.95,58101
1972,"Volcanic Eruption","Indonesia",10,4258172.35,45376
9054,"Landslide","Chile",10,11475560.93,45227
5177,"Landslide","Philippines",10,2696058.22,52376
14251,"Wildfire","Indonesia",10,12905929.92,45461
5178,"Drought","Japan",10,8021116.8,50123
3142,"Drought","Japan",10,4604381.26,45159
9069,"Drought","India",10,10639875.5,41551
17877,"Landslide","Philippines",10,4963576.11,37188
17879,"Drought","Chile",10,4157251.27,50367
9086,"Wildfire","Turkey",10,9992174.28,41925
17881,"Earthquake","India",10,8259696.62,32394
9090,"Landslide","Turkey",10,9075972.4,57842
5183,"Wildfire","Chile",10,5490471.29,51759
3151,"Drought","Philippines",10,8095892.43,51301
1975,"Flood","Indonesia",10,5076039.15,48639
9108,"Wildfire","Japan",10,6466923.88,57758
9120,"Landslide","Philippines",10,6873391.64,56248
9123,"Volcanic Eruption","Indonesia",10,13429441.99,49419
3156,"Landslide","USA",10,15222616.86,59207
17889,"Earthquake","USA",10,15634823.35,54969
9133,"Volcanic Eruption","USA",10,11805431.76,50926
9141,"Volcanic Eruption","Japan",10,15158910.81,52243
9147,"Earthquake","Philippines",10,10994179.67,50894
992,"Wildfire","Chile",10,14421839.59,54989
9155,"Flood","Turkey",10,4825996.57,46808
3164,"Hurricane","USA",10,8634610.69,45760
17890,"Wildfire","Indonesia",10,2511039.11,43226
9158,"Landslide","Japan",10,11108707.26,41404
15446,"Drought","India",10,17496169.0,58354
17897,"Earthquake","Philippines",10,6228487.24,42272
3166,"Flood","India",10,9025554.54,39320
17900,"Flood","Japan",10,3499909.46,49797
15447,"Wildfire","Philippines",10,17389415.44,60820
296,"Volcanic Eruption","India",10,14010642.66,47890
17910,"Drought","USA",10,13832376.81,47559
9198,"Hurricane","Chile",10,4375827.91,47353
17912,"Flood","Italy",10,10371348.34,50714
13626,"Drought","Italy",10,4808082.84,38348
17917,"Wildfire","Italy",10,10703812.46,44328
3171,"Earthquake","Indonesia",10,6606473.07,50132
17923,"Landslide","Italy",10,13956520.27,59382
17928,"Drought","Italy",10,2294345.23,44238
4721,"Hurricane","Chile",10,3700984.76,49365
4634,"Landslide","Japan",10,8308079.61,55674
9214,"Drought","Japan",10,4512692.33,49457
14262,"Volcanic Eruption","USA",10,5018754.18,38653
9218,"Volcanic Eruption","Chile",10,12449798.85,45870
300,"Volcanic Eruption","India",10,2757767.99,53436
17935,"Landslide","Italy",10,8957402.26,38251
3185,"Landslide","Turkey",10,16859966.9,59558
3187,"Landslide","Philippines",10,6118841.27,50379
9234,"Earthquake","Japan",10,7482643.93,55835
14266,"Flood","Turkey",10,13995232.7,46833
15466,"Flood","India",10,3821980.71,55201
9243,"Drought","India",10,9323216.7,39989
17942,"Wildfire","Italy",10,4975491.36,50979
17945,"Flood","India",10,10212501.46,55332
17946,"Hurricane","Japan",10,9853091.72,44436
9254,"Earthquake","Italy",10,12073032.22,54648
9259,"Hurricane","Chile",10,5042471.18,37594
304,"Earthquake","Turkey",10,15662366.37,55484
9266,"Hurricane","Japan",10,14347929.47,52735
3223,"Hurricane","India",10,7385508.95,57789
4637,"Flood","Chile",10,8354833.03,45773
15472,"Wildfire","India",10,7280274.12,35014
5932,"Drought","USA",10,8795170.65,70448
9276,"Volcanic Eruption","Italy",10,5550823.03,46801
15474,"Volcanic Eruption","Japan",10,1999079.32,38712
9279,"Flood","USA",10,20006350.45,68278
1014,"Landslide","Turkey",10,9307247.01,51188
9281,"Hurricane","Chile",10,4282293.6,44215
1982,"Hurricane","Italy",10,2673366.9,41989
193,"Wildfire","Turkey",10,6341851.41,36128
17969,"Hurricane","Japan",10,3693953.1,38996
9294,"Flood","Italy",10,9822974.41,57497
13050,"Earthquake","Chile",10,9534392.87,49549
91,"Hurricane","Indonesia",10,8822538.89,45753
309,"Landslide","USA",10,9414242.64,41060
13,"Hurricane","Turkey",10,13821127.34,46628
9308,"Hurricane","Italy",10,10012221.49,41249
15477,"Wildfire","Chile",10,13295298.76,53649
9310,"Volcanic Eruption","Japan",10,7663374.96,51750
5201,"Volcanic Eruption","Chile",10,4415461.78,52106
9314,"Wildfire","Indonesia",10,6970303.69,48582
9317,"Flood","Indonesia",10,6071075.39,51468
5942,"Flood","Indonesia",10,14325712.86,47883
9322,"Landslide","Italy",10,5141288.11,42304
5943,"Earthquake","Philippines",10,11177777.16,44306
5203,"Drought","Japan",10,5633906.71,43355
3244,"Flood","Italy",10,4788846.96,49209
4873,"Flood","Indonesia",10,11583103.4,46229
9347,"Hurricane","Japan",10,20383156.95,71344
14281,"Flood","Italy",10,13182614.18,48564
15490,"Earthquake","Italy",10,3461753.55,36607
5213,"Drought","Chile",10,9962386.19,42479
9369,"Earthquake","Italy",10,4435716.95,33926
9379,"Earthquake","Italy",10,2567123.09,51329
9380,"Wildfire","Japan",10,5599472.61,60075
9381,"Flood","Italy",10,9252242.16,36631
9382,"Hurricane","Turkey",10,7019528.88,41558
14286,"Wildfire","Chile",10,19683707.46,65691
18015,"Wildfire","USA",10,9203560.8,51843
18016,"Volcanic Eruption","Turkey",10,11749304.62,42824
1992,"Earthquake","Indonesia",10,9443424.08,37171
18022,"Drought","Chile",10,14179535.39,53197
9398,"Wildfire","Japan",10,9987904.94,33911
9410,"Flood","Turkey",10,10247172.54,50983
9412,"Hurricane","Indonesia",10,4100473.9,53037
18035,"Drought","Chile",10,10428508.88,43261
3258,"Earthquake","Italy",10,7119072.75,40514
9421,"Landslide","Italy",10,8136623.11,34377
5948,"Volcanic Eruption","Japan",10,11935364.58,59499
314,"Hurricane","Italy",10,3823295.44,44417
4724,"Flood","India",10,13222378.64,48519
3274,"Earthquake","Turkey",10,2517091.08,40621
5949,"Landslide","Turkey",10,10768545.87,52724
5954,"Landslide","USA",10,13128290.27,59907
9448,"Hurricane","Philippines",10,6416731.78,61618
18058,"Hurricane","Philippines",10,6047930.22,69306
13648,"Wildfire","Italy",10,18732070.64,62825
18062,"Wildfire","USA",10,7422821.38,61087
18064,"Flood","Japan",10,14834743.33,49995
5223,"Drought","Japan",10,13523938.05,62880
3284,"Landslide","India",10,14911504.74,51226
9481,"Hurricane","Japan",10,14104817.8,52043
3286,"Wildfire","Italy",10,5242902.72,56486
5958,"Drought","India",10,9854414.8,47534
9486,"Landslide","Italy",10,9135486.47,50413
9488,"Wildfire","Indonesia",10,11863036.14,48414
9493,"Hurricane","Japan",10,6427628.62,47301
9494,"Volcanic Eruption","Japan",10,7012313.99,49054
18082,"Hurricane","Italy",10,8634585.11,48525
9501,"Drought","Philippines",10,5129274.94,39447
9508,"Hurricane","USA",10,2997096.16,52248
5224,"Volcanic Eruption","Turkey",10,9680514.28,55490
9516,"Flood","Japan",10,5929469.38,64706
18085,"Volcanic Eruption","Japan",10,8348628.51,46944
15532,"Landslide","Chile",10,12697934.34,49556
5228,"Volcanic Eruption","USA",10,8611396.11,44628
5963,"Flood","Philippines",10,6633259.05,46719
15541,"Hurricane","USA",10,9022175.25,47716
9537,"Earthquake","Indonesia",10,5771435.24,39021
15544,"Hurricane","Italy",10,11624727.23,46168
14293,"Wildfire","Indonesia",10,9451545.51,45961
5973,"Hurricane","Chile",10,10849342.12,43169
9543,"Volcanic Eruption","Japan",10,8315953.38,52103
18112,"Flood","Turkey",10,11403122.64,38644
3290,"Hurricane","Japan",10,7169656.19,45823
3291,"Earthquake","Italy",10,15170150.23,53760
14297,"Wildfire","Indonesia",10,13724615.42,53386
18118,"Hurricane","India",10,10120317.96,58140
9564,"Volcanic Eruption","Turkey",10,9680937.46,52577
9565,"Flood","Italy",10,13937157.01,55940
15555,"Flood","USA",10,7864598.66,66499
3294,"Volcanic Eruption","Italy",10,3397628.25,57362
18120,"Wildfire","India",10,6995961.37,53537
13650,"Landslide","USA",10,4540982.85,61301
3300,"Landslide","Italy",10,8482527.8,43380
3303,"Hurricane","Chile",10,3293807.89,37952
3304,"Flood","Philippines",10,3075603.33,55593
18128,"Earthquake","India",10,6736197.14,51345
18132,"Earthquake","Japan",10,13260969.71,55292
2003,"Volcanic Eruption","USA",10,5943060.23,52768
9611,"Landslide","USA",10,11398162.69,39923
15558,"Earthquake","Italy",10,9663918.07,60186
1469,"Wildfire","Indonesia",10,5546775.43,42332
2012,"Landslide","Philippines",10,12505240.9,41949
18146,"Hurricane","Philippines",10,10715457.52,53053
1693,"Volcanic Eruption","India",10,6586106.92,44696
9624,"Volcanic Eruption","Indonesia",10,5678406.2,51488
14308,"Volcanic Eruption","India",10,11952108.0,56743
1068,"Drought","USA",10,11039607.89,53114
3329,"Earthquake","Chile",10,8498674.75,44736
9645,"Earthquake","Philippines",10,14668523.76,54254
327,"Hurricane","Philippines",10,9248048.97,41207
9651,"Drought","Japan",10,14381002.93,55689
5998,"Wildfire","Turkey",10,10692384.76,55196
13658,"Hurricane","Indonesia",10,11680360.17,42254
5236,"Volcanic Eruption","Italy",10,14186310.51,52451
3343,"Wildfire","Japan",10,10914634.33,65387
15583,"Hurricane","Indonesia",10,5555491.83,60917
13344,"Earthquake","Italy",10,5786613.17,51029
3346,"Flood","USA",10,7409815.81,51475
9676,"Drought","Indonesia",10,5976560.09,44314
9684,"Volcanic Eruption","Philippines",10,3048317.95,47263
